date,headline,close_plus_2d
2019-10-18,"VC Deals: Paytm Eyes $2B Financing, $16B Valuation",52.0099983215332
2019-10-18,"Hanson & Doremus Investment Management Buys Xerox Holdings Corp, WPP PLC, Yum China ...",52.0099983215332
2019-10-17,Intel Q3 2019 Earnings Preview: Will INTC Stock Climb?,52.130001068115234
2019-10-17,From Break Out To Break Down-Not A Good Set Up Short-Term,52.130001068115234
2019-10-17,TSM Stock Nudges Lower After Good Third Quarter,52.130001068115234
2019-10-17,"TCI Wealth Advisors, Inc. Buys Accelerate Diagnostics Inc, Dominion Energy Inc, Intel Corp, ...",52.130001068115234
2019-10-17,Taiwan Semiconductor Outshines the Competition,52.130001068115234
2019-10-16,"Private Capital Management Llc Buys Ampio Pharmaceuticals Inc, AT&T Inc, Comcast Corp, ...",51.36000061035156
2019-10-16,Intel's Stock May Jump Followings Its Quarterly Report,51.36000061035156
2019-10-16,"Vista Private Wealth Partners. LLC Buys Berkshire Hathaway Inc, Intel Corp, Nike Inc, Sells ...",51.36000061035156
2019-10-16,"Northpointe Capital Llc Buys Southern Co, Allstate Corp, Brixmor Property Group Inc, Sells ...",51.36000061035156
2019-10-16,"Assenagon Asset Management S.A. Buys Microsoft Corp, Allergan PLC, Fidelity National ...",51.36000061035156
2019-10-16,Technology And Communication Dashboard - Update,51.36000061035156
2019-10-16,Doubling The Market's Result With The Safest Stocks,51.36000061035156
2019-10-15,Semis – New All-Time Highs…Barely,51.86000061035156
2019-10-15,Qorvo Acquires Cavendish Kinetics For RF MEMS Tech,51.86000061035156
2019-10-15,"Guild Investment Management, Inc. Buys Aberdeen Standard Physical Swiss Gold Shares ETF, ...",51.86000061035156
2019-10-15,Intel (INTC) Outpaces Stock Market Gains: What You Should Know,51.86000061035156
2019-10-15,Don't Believe Rumors About TSMC Shortages Affecting AMD,51.86000061035156
2019-10-14,5 Bargain Stocks Boosting Book Value,52.45000076293945
2019-10-14,3 Large-Cap Tech Stocks to Buy in Q3 Earnings Season Amid Trade War Optimism,52.45000076293945
2019-10-14,"Intel: Not At Current Share Price, Thank You",52.45000076293945
2019-10-13,A Look At Smart Cities Of The Future And Some Companies To Benefit,52.45000076293945
2019-10-11,"KG&L Capital Management,LLC Buys Pfizer Inc, MetLife Inc, Under Armour Inc, Sells KeyCorp, ...",52.650001525878906
2019-10-11,"PC Shipment Rises in Q3: LNVGY, HPQ, DELL & AAPL in Focus",52.650001525878906
2019-10-11,Trade optimism gives semiconductors a boost,52.650001525878906
2019-10-10,A Busy Thursday,51.63999938964844
2019-10-10,Here's Why Stocks Are About To Go On A Run Higher,51.63999938964844
2019-10-10,3 Semiconductor Stocks to Buy in the Fourth Quarter of 2019,51.63999938964844
2019-10-10,"Stocks Jump on Trump Trade Tweet, Q3 Earnings and Buy Marijuana Stocks - Free Lunch",51.63999938964844
2019-10-10,"Gillespie Robinson & Grimm Inc Buys PayPal Holdings Inc, Lockheed Martin Corp, Twitter Inc, ...",51.63999938964844
2019-10-10,Ingersoll-Rand: A Better Buy Than Intel Corporation,51.63999938964844
2019-10-10,Sector ETFs to Face Risk if Trade Talks Stall,51.63999938964844
2019-10-10,Monthly Review Of DivGro: September 2019,51.63999938964844
2019-10-09,"IMS Capital Management Buys Texas Instruments Inc, Mastercard Inc, FedEx Corp, Sells Facebook ...",52.09000015258789
2019-10-09,"CHICAGO TRUST Co NA Buys Intel Corp, Boston Scientific Corp, WEC Energy Group Inc, Sells ...",52.09000015258789
2019-10-09,"Elite Wealth Management, LLC Buys Intel Corp, Heritage Financial Corp, Sells McDonald's Corp, ...",52.09000015258789
2019-10-09,Intel (INTC) Outpaces Stock Market Gains: What You Should Know,52.09000015258789
2019-10-09,US Indexes Rebound Wednesday After — Days of Losses,52.09000015258789
2019-10-09,"Kohmann Bosshard Financial Services, LLC Buys Marriott International Inc, iShares Core S&P ...",52.09000015258789
2019-10-09,"Pacific Wealth Strategies Group, Inc. Buys The Walt Disney Co, Intel Corp, Technology Select ...",52.09000015258789
2019-10-09,Intel: Size Matters,52.09000015258789
2019-10-08,The R.I.P. Portfolio's Q3 2019 Update,51.11000061035156
2019-10-07,Nvidia (NVDA) Upgrade: Could Be Time To Buy,50.47999954223633
2019-10-07,S&P 500: The Calm Before The Storm,50.47999954223633
2019-10-07,Why We Remain Long Intel,50.47999954223633
2019-10-07,Diamondback and Oshkosh Are on the Casualty List,50.47999954223633
2019-10-07,Microsoft: Beneath The Surface,50.47999954223633
2019-10-06,SMH: U.S. Semiconductor Stocks On The Verge Of Entering A Secular Bear Market,50.47999954223633
2019-10-06,"Eyes On Wendy's, Domino's And Discount Brokers (Stocks To Watch Podcast)",50.47999954223633
2019-10-05,Here is Hedge Funds' 30th Most Popular Stock Pick,50.47999954223633
2019-10-05,"Stocks To Watch: Eyes On Wendy's, Domino's And Discount Brokers",50.47999954223633
2019-10-04,Intel And AMD: Computing Power Commoditization,49.72999954223633
2019-10-04,Q3 2019 Dividend Portfolio Update: New September Dividend Record,49.72999954223633
2019-10-03,Market Break Creates Tech Stock Buying Opportunity,50.619998931884766
2019-10-03,SMH: Prepare For A Long Global Semiconductor Depression,50.619998931884766
2019-10-03,AMD's Recent Sell-Off May Be At Its End,50.619998931884766
2019-10-02,"HP Upgrades Spectre x360 Laptops, Enhances Product Portfolio",50.91999816894531
2019-10-02,Microsoft unveils Surface Laptop 3,50.91999816894531
2019-10-02,Blockchain Technology In An ETF Wrapper With Blockforce Capital's Eric Ervin (Podcast),50.91999816894531
2019-10-01,"Amazon Roundup: Hardware Event, Amazon Care, Music, Alexa, Partnerships, Acquisitions, Climate Change",50.02999877929688
2019-10-01,Intel names new treasurer,50.02999877929688
2019-10-01,Dow's Top Q3 Performers Show Consumers Are on Spending Spree,50.02999877929688
2019-10-01,AMD's Desktop CPUs to Aid Enterprises Boost Productivity,50.02999877929688
2019-10-01,Micron-Xilinx Partner for Heterogeneous Compute Platforms,50.02999877929688
2019-10-01,Market Neutral Investing With SQQQ And The Case Against The Nasdaq 100,50.02999877929688
2019-09-30,Stocks Rebound On September 30 But Still Fail To Get Over Resistance,49.38999938964844
2019-09-30,Stock Market Revives On China Trade News; These Chinese Names Bounce,49.38999938964844
2019-09-30,Intel taps Cisco vet as CMO,49.38999938964844
2019-09-29,"Spotlight On Microsoft, Tesla And Xilinx (Stocks To Watch Podcast)",49.38999938964844
2019-09-28,"Stocks To Watch: Spotlight On Microsoft, Tesla And Xilinx",49.38999938964844
2019-09-27,"Stock Market Falls Again, But Dow Jones On Track For Monthly Gain",50.7599983215332
2019-09-27,Computing Power: Beyond The Size Of Processors,50.7599983215332
2019-09-27,"VC Deals: Microsoft, Samsung Back AI Translation",50.7599983215332
2019-09-27,Intel Unveils Robust Data Storage Offerings for Enterprises,50.7599983215332
2019-09-26,US Indexes Close Lower Thursday,51.52999877929688
2019-09-26,Intel Stock Growth Depends On The 10 And 7 Nanometer Chips,51.52999877929688
2019-09-26,Intel (INTC) Stock Moves -0.2%: What You Should Know,51.52999877929688
2019-09-26,Semis dip on Huawei waiver report,51.52999877929688
2019-09-26,HP Acquires Bromium For Endpoint Security Tech,51.52999877929688
2019-09-25,US Indexes Close Higher on Wednesday Despite Impeachment Concerns,50.77999877929688
2019-09-25,Dow Jones On Track For Solid Rebound As Trump Dominates Headlines,50.77999877929688
2019-09-25,Where The Bulls And Bears Are Wrong On Nvidia,50.77999877929688
2019-09-24,US Indexes Close Lower Tuesday,50.91999816894531
2019-09-24,Setting The Record Straight On Apple's 'Custom' ARM Processors,50.91999816894531
2019-09-24,"The Zacks Analyst Blog Highlights: Walmart, Deere & Company, Ford, Boeing and Intel",50.91999816894531
2019-09-24,Can Intel (INTC) be a Profitable Stock for Value Investors?,50.91999816894531
2019-09-24,Has Intel (INTC) Outpaced Other Computer and Technology Stocks This Year?,50.91999816894531
2019-09-23,' Large-Cap Stocks With High Earnings Yields,51.02000045776367
2019-09-23,' Large-Cap Stocks With High Earnings Yields,51.02000045776367
2019-09-23,"Most Active Equity Options For Midday - Monday, Sept. 23",51.02000045776367
2019-09-23,"5 Winners From U.S.-China's ""Constructive"" Trade Talks",51.02000045776367
2019-09-20,Is The Fed Bringing Back Quantitative Easing?,49.81999969482422
2019-09-20,US Indexes Close Lower Friday and for the Week of Sept. —…,49.81999969482422
2019-09-20,6 Cheap Stocks With Low Price-Sales Ratios,49.81999969482422
2019-09-20,VC Deals: Salesforce Sinks $300M Into WordPress Owner,49.81999969482422
2019-09-20,"HP (HPQ) Launches Elite Dragonfly, Enhances Convertible PC",49.81999969482422
2019-09-20,"Top Tech Stock News: 7 Things You Missed This Week - Friday, Sept. 20",49.81999969482422
2019-09-20,Autonomous Driving Space Gains Steam: Stocks in Focus,49.81999969482422
2019-09-19,5 Companies Growing Earnings,50.900001525878906
2019-09-19,"Qualcomm: Enjoy The Silence, But Stay Aware Of Existing Risks",50.900001525878906
2019-09-18,Intel (INTC) Stock Sinks As Market Gains: What You Should Know,50.720001220703125
2019-09-17,Intel Vs. AMD: Losing The Battle But Winning The War,51.56999969482422
2019-09-17,Oracle at OpenWorld: Autonomous Database & Cloud in Focus,51.56999969482422
2019-09-16,Intel: Don't Chase This Yield,51.7400016784668
2019-09-16,Cloudera To Acquire Arcadia For Machine Learning Tech,51.7400016784668
2019-09-16,"The Zacks Analyst Blog Highlights: Intel, Adobe Systems, Mondelez International, Morgan Stanley and Arista Networks",51.7400016784668
2019-09-15,"Houthis Cut Saudi Oil Supply, Who Wins? Hint: Not E&P Oil Names. Fintech Firesale, And Goldman Spoils Apple",51.7400016784668
2019-09-13,Intel declares $0.315 dividend,51.95000076293945
2019-09-12,MTUM Vs. VLUE: A Paradigm Shift Towards Value Or Just Another Bump In The Momentum Road,52.20000076293945
2019-09-12,"Zumiez, Vista Outdoor, Nvidia, Intel and Tokyo Electron highlighted as Zacks Bull and Bear of the Day",52.20000076293945
2019-09-11,3 Dividend-Paying Semiconductor Stocks to Buy in September,52.540000915527344
2019-09-11,Dow Jones Extends Win Streak As These Key Stocks Rally; Time To Buy Apple?,52.540000915527344
2019-09-11,Stocks Rebound On Beijing Tariff Relief; China Exposure Helps Boost These Stocks,52.540000915527344
2019-09-11,NXP Semiconductors Is On Track,52.540000915527344
2019-09-11,"Most Active Equity Options For Midday - Wednesday, September 11",52.540000915527344
2019-09-11,Why Intel Could Be The Perfect Tech Recession Stock,52.540000915527344
2019-09-11,Citi sees Q4 risks for Intel,52.540000915527344
2019-09-11,"Dow Jones Today: Eyeing 27,000 As Global Markets Rally On China Trade War Tweet",52.540000915527344
2019-09-10,The Market Keeps Ignoring How Bad AMD Really Is,53.0099983215332
2019-09-10,Dow Within 2% of Closing High After 4th Day in the Green,53.0099983215332
2019-09-09,Intel: Value Investment For Future Data Growth,52.790000915527344
2019-09-09,Korea IT H/W: Server DRAM Demand Recovery A Certainty In Q4 2019,52.790000915527344
2019-09-09,100-Stock Dividend Portfolio Update For August 2019,52.790000915527344
2019-09-09,Intel Positions Itself Far Beyond 5G,52.790000915527344
2019-09-09,"Stock Market News For Sep 9, 2019",52.790000915527344
2019-09-09,"How To Be A Great Investor, Part Four: Compare Effectively",52.790000915527344
2019-09-08,8 Monster Stock Market Predictions For The Week Of September 9,52.790000915527344
2019-09-07,Week 37 Breakout Forecast: Short-Term Picks To Give You An Edge,52.790000915527344
2019-09-06,"US Large Caps Continue Rally Friday, Indexes End Higher for the Week",51.81999969482422
2019-09-06,Intel (INTC) Outpaces Stock Market Gains: What You Should Know,51.81999969482422
2019-09-06,"Stock Market Unfazed By Weak Jobs Report; LULU Stock, Costco Lead Nasdaq 100",51.81999969482422
2019-09-06,XLK Is Positioned For Sustained Outperformance,51.81999969482422
2019-09-05,"How To Be A Great Investor, Part 4: Compare Effectively",51.59000015258789
2019-09-05,US Indexes Close Higher Thursday With China Trade Negotiation Plans,51.59000015258789
2019-09-05,5 Semiconductor Companies Gurus Agree On,51.59000015258789
2019-09-05,Microsoft (MSFT) Stock is a Great Safe-Haven Buy Amid Market Uncertainty,51.59000015258789
2019-09-05,"Bulls Regain Control As Dow Jones, Small Caps, Chip Stocks Rocket Higher On China News",51.59000015258789
2019-09-05,"Trade Talks, Rate Cuts, Lululemon Preview & Buy Fiserv Stock - Free Lunch",51.59000015258789
2019-09-05,"Most Active Equity Options For Midday - Thursday, September 5",51.59000015258789
2019-09-05,"Dow Jones Jumps On U.S.-China News, As Indexes Look To Claim Key Level",51.59000015258789
2019-09-05,Mad Dogs Of The Dow - Top September Picks,51.59000015258789
2019-09-05,Dow Jones Today: Intel Leads Chip Rally As China Trade Hopes Rise,51.59000015258789
2019-09-04,Don't Look Now Bears Stocks May Finally Be Breaking Out,50.91999816894531
2019-09-04,US Indexes Rebound to Close Higher Wednesday,50.91999816894531
2019-09-04,Intel's (INTC) Management on Citi Global Tech Conference - Transcript,50.91999816894531
2019-09-04,"Dow Jones Rallies More Than 200 Points As Apple, Intel, Nike Score Gains",50.91999816894531
2019-09-04,"Most Active Equity Options For Midday - Wednesday, September 4",50.91999816894531
2019-09-04,Stock Market Rally Gains Strength On Hong Kong News; Starbucks Slides,50.91999816894531
2019-09-03,"Market Roller Coaster Takes Another Plunge; Dow Stocks Apple, Intel, Boeing Dive",50.09999847412109
2019-09-03,"Disappointed S&P Ended Below 2,930, Still Optimistic. Eyes On Boeing, Slack, Lululemon And Ulta",50.09999847412109
2019-09-03,"Dow Jones Leads Stock Market Sell-Off On Weak Data, Escalating Trade War",50.09999847412109
2019-09-03,Mini Computers Industry Outlook: Prospects Hold Promise,50.09999847412109
2019-09-02,Weekly CEO Buys Highlight,50.09999847412109
2019-09-02,Week 36 Breakout Forecast: Short-Term Picks To Give You An Edge,50.09999847412109
2019-09-01,Weekly Top Insider Buys Highlight for the Week of Aug. '…,50.09999847412109
2019-08-31,7 Monster Stock Market Predictions For The Week Of September 3,50.09999847412109
2019-08-30,"Dow Jones Scores 780-Point Weekly Gain, But How Did August Go?",48.91999816894531
2019-08-30,Intel (INTC) Outpaces Stock Market Gains: What You Should Know,48.91999816894531
2019-08-30,4 Best Stocks to Buy as Trade Tensions Abate,48.91999816894531
2019-08-30,"Surveilling The Laggards Part II - Intel's Achilles' Heel Hasn't Changed, But The Stock Is Undervalued In Low-To-Mid $40s",48.91999816894531
2019-08-29,"Intel Corp (INTC) CFO George S Davis Bought $—49,4'– of Shares",46.97999954223633
2019-08-29,Mobileye breaks ground on Jerusalem facility,46.97999954223633
2019-08-29,Trump Gets Requests for Huawei License: Chip Stocks in Focus,46.97999954223633
2019-08-29,Chip ETFs in Focus as Trump Gets Requests for Huawei License,46.97999954223633
2019-08-29,"iShares PHLX Semiconductor ETF: Strong Long-Term Growth Outlook, But Slightly Expensive Right Now",46.97999954223633
2019-08-29,Stock Market Jumps On U.S.-China Trade News; Dollar General Soars On Earnings,46.97999954223633
2019-08-29,Boris makes his move,46.97999954223633
2019-08-29,"QYLD: A Sell Now, A Buy Later",46.97999954223633
2019-08-28,Tracking Earnings Estimates/Revisions For 30 Nasdaq Stocks,47.40999984741211
2019-08-28,Why The Market May Be Undervaluing AMD's Potential,47.40999984741211
2019-08-28,7 S&P 500 Stocks Are Clobbering Your 401(k),47.40999984741211
2019-08-28,McAfee hires underwriters for IPO - Bloomberg,47.40999984741211
2019-08-28,Wall Street Breakfast: No-Deal Brexit More Likely,47.40999984741211
2019-08-28,Korea IT H/W: Premium Semiconductor Demand On The Rise,47.40999984741211
2019-08-27,AMD: Full Value Myth,46.869998931884766
2019-08-27,"Stock Market News for Aug 27, 2019",46.869998931884766
2019-08-27,Google Enters Enterprise Laptop Space With Dell Partnership,46.869998931884766
2019-08-26,Apple shelves 'Walkie-Talkie' phone project - report,45.790000915527344
2019-08-26,"Stock Market News for Aug 26, 2019",45.790000915527344
2019-08-26,Intel: Zen And The Art Of Chip Production,45.790000915527344
2019-08-25,Companies In The Semiconductors Industry To Consider/Avoid Taking Into Account Patent Dynamics,45.790000915527344
2019-08-24,Dividend Challenger Highlights: Week Of August 25,45.790000915527344
2019-08-24,Intel (INTC) Down 13.8% Since Last Earnings Report: Can It Rebound?,45.790000915527344
2019-08-24,How To Construct A Recession-Resistant Income Portfolio,45.790000915527344
2019-08-23,Synopsys: Long-Term Growth Outlook Remains Intact,45.790000915527344
